voltage,current,SOC
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.64546,-0.0,0.490248275862069
3.22133,11.59763,0.4901344827586207
3.18466,11.59927,0.49002758620689657
3.17308,11.59927,0.4899241379310345
3.166,11.59927,0.48980689655172416
3.16214,11.59927,0.4896896551724138
3.15893,11.60008,0.48958620689655175
3.157,11.59927,0.48947586206896543
3.15442,11.60008,0.48936551724137933
3.15249,11.60008,0.48924137931034484
3.15056,11.60008,0.4891344827586206
3.14863,11.59927,0.4890241379310345
3.14734,11.60008,0.48891724137931036
3.14477,11.60008,0.4888034482758621
3.14348,11.60008,0.48869655172413795
3.1422,11.60008,0.4885793103448276
3.14027,11.60008,0.48847586206896554
3.13898,11.60008,0.4883586206896552
3.13769,11.60008,0.488248275862069
3.13576,11.60008,0.4881448275862069
3.13448,11.60008,0.4880241379310344
3.13319,11.60008,0.48791724137931036
3.1319,11.60008,0.4878
3.13062,11.60008,0.4876931034482759
3.12933,11.60008,0.4875896551724138
3.12804,11.60008,0.4874689655172414
3.12676,11.60008,0.48736551724137933
3.12483,11.60008,0.487248275862069
3.12418,11.60008,0.48714137931034485
3.1229,11.60008,0.4870241379310345
3.12161,11.60008,0.48692068965517243
3.12032,11.60008,0.4868034482758621
3.11968,11.60008,0.48669310344827577
3.11839,11.60008,0.48658275862068967
3.11711,11.59927,0.48647241379310346
3.11582,11.60008,0.4863586206896552
3.11453,11.59927,0.48625172413793105
3.11389,11.60008,0.48614137931034485
3.1126,11.59927,0.4860344827586207
3.11196,11.59927,0.4859137931034483
3.11067,11.60008,0.48580689655172415
3.10939,11.60008,0.4856896551724138
3.1081,11.59927,0.48558275862068956
3.10746,11.59927,0.48547586206896554
3.10681,11.59927,0.48536206896551726
3.10553,11.59927,0.485255172413793
3.10424,11.59927,0.4851344827586207
3.1036,11.59927,0.48502758620689657
3.10231,11.60008,0.48492068965517243
3.10167,11.59927,0.48480689655172415
3.10102,11.59927,0.4847
3.09974,11.60008,0.48458275862068967
3.09845,11.59927,0.48447586206896553
3.09781,11.59927,0.48436206896551726
3.09716,11.60008,0.4842551724137931
3.09588,11.59927,0.4841344827586207
3.09523,11.59927,0.48402758620689645
3.09395,11.59927,0.4839137931034483
3.0933,11.59927,0.48380689655172415
3.09266,11.59927,0.4836999999999999
3.09137,11.59927,0.48358620689655174
3.09073,11.60008,0.48347586206896553
3.08944,11.59927,0.4833586206896552
3.0888,11.59927,0.4832448275862069
3.08815,11.60008,0.48314137931034484
3.08751,11.59927,0.48303103448275864
3.08622,11.59927,0.48292068965517243
3.08558,11.59927,0.48280689655172415
3.08429,11.59927,0.4826896551724138
3.08429,11.59927,0.48258620689655174
3.08301,11.60008,0.4824793103448276
3.08236,11.59927,0.4823586206896552
3.08172,11.60008,0.4822551724137931
3.08043,11.60008,0.48214137931034484
3.07979,11.60008,0.4820344827586207
3.0785,11.60008,0.48191724137931036
3.0785,11.60008,0.4818103448275862
3.07722,11.60008,0.48169310344827587
3.07657,11.60008,0.4815896551724138
3.07593,11.60008,0.48147241379310346
3.07464,11.60008,0.48136206896551714
3.074,11.59927,0.4812551724137931
3.07336,11.60008,0.4811344827586207
3.07271,11.60008,0.48103103448275863
3.07143,11.60008,0.4809137931034483
3.07078,11.60008,0.4808034482758621
3.07014,11.60008,0.48069310344827587
3.0695,11.60008,0.48058620689655174
3.06885,11.60008,0.4804689655172414
3.06821,11.60008,0.48036206896551725
3.06692,11.60008,0.4802551724137931
3.06628,11.60008,0.4801344827586207
3.06564,11.60008,0.4800241379310345
3.06499,11.60008,0.47991724137931036
3.06435,11.60008,0.4798103448275862
3.06306,11.60008,0.47969310344827587
3.06242,11.60008,0.4795862068965516
3.06178,11.60008,0.4794689655172413
3.06113,11.60008,0.47936206896551725
3.06049,11.60008,0.4792551724137931
3.05985,11.59927,0.47913793103448277
3.05985,11.59927,0.4790344827586207
3.48847,-0.0,0.4790344827586207
3.51871,-0.0,0.4790344827586207
3.52965,-0.0,0.4790344827586207
3.53544,-0.0,0.4790344827586207
3.53866,-0.0,0.4790344827586207
3.54059,-0.0,0.4790344827586207
3.54252,-0.0,0.4790344827586207
3.54381,-0.0,0.4790344827586207
3.54509,-0.0,0.4790344827586207
3.54638,-0.0,0.4790344827586207
3.54767,-0.0,0.4790344827586207
3.54895,-0.0,0.4790344827586207
3.5496,-0.0,0.4790344827586207
3.55024,-0.0,0.4790344827586207
3.55153,-0.0,0.4790344827586207
3.55217,-0.0,0.4790344827586207
3.55281,-0.0,0.4790344827586207
3.55346,-0.0,0.4790344827586207
3.5541,-0.0,0.4790344827586207
3.55474,-0.0,0.4790344827586207
3.55539,-0.0,0.4790344827586207
3.55667,-0.0,0.4790344827586207
3.55732,-0.0,0.4790344827586207
3.55796,-0.0,0.4790344827586207
3.55796,-0.0,0.4790344827586207
3.55925,-0.0,0.4790344827586207
3.55925,-0.0,0.4790344827586207
3.55989,-0.0,0.4790344827586207
3.56053,-0.0,0.4790344827586207
3.56118,-0.0,0.4790344827586207
3.56182,-0.0,0.4790344827586207
3.56247,-0.0,0.4790344827586207
3.56247,-0.0,0.4790344827586207
3.56311,-0.0,0.4790344827586207
3.56375,-0.0,0.4790344827586207
3.56375,-0.0,0.4790344827586207
3.5644,-0.0,0.4790344827586207
3.56504,-0.0,0.4790344827586207
3.56504,-0.0,0.4790344827586207
3.56568,-0.0,0.4790344827586207
3.56633,-0.0,0.4790344827586207
3.56697,-0.0,0.4790344827586207
