voltage,current,SOC
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.93692,-0.0,0.790251724137931
3.61507,11.59845,0.7901379310344827
3.5977,11.59927,0.7900275862068965
3.58934,11.59927,0.7899137931034483
3.58419,11.59927,0.7898000000000001
3.58097,11.60008,0.7896896551724137
3.57776,11.59927,0.7895862068965518
3.57518,11.59927,0.7894724137931034
3.57325,11.59927,0.7893586206896552
3.57132,11.59927,0.7892482758620689
3.56939,11.59927,0.7891344827586206
3.56811,11.59927,0.7890206896551724
3.56618,11.60008,0.7889172413793103
3.56425,11.59927,0.7888
3.56296,11.60008,0.7886931034482758
3.56167,11.60008,0.7885793103448275
3.56039,11.59927,0.7884724137931034
3.5591,11.59927,0.7883655172413793
3.55781,11.59927,0.788251724137931
3.55653,11.59927,0.7881379310344827
3.55524,11.59927,0.7880275862068965
3.55395,11.60008,0.7879103448275862
3.55331,11.60008,0.7878103448275862
3.55202,11.59927,0.7876965517241379
3.55073,11.59927,0.7875793103448276
3.54945,11.59927,0.7874689655172413
3.5488,11.59927,0.7873586206896552
3.54752,11.59927,0.7872482758620689
3.54687,11.59927,0.7871344827586206
3.54559,11.59927,0.7870310344827587
3.54494,11.60008,0.7869137931034482
3.54366,11.60008,0.7868034482758621
3.54301,11.59927,0.7866965517241379
3.54173,11.59927,0.7865793103448275
3.54108,11.60008,0.7864724137931034
3.54044,11.60008,0.7863620689655172
3.53915,11.60008,0.7862448275862068
3.53851,11.60008,0.7861344827586206
3.53787,11.60008,0.7860275862068966
3.53658,11.60008,0.7859172413793103
3.53594,11.60008,0.785803448275862
3.53465,11.60008,0.7856896551724137
3.53401,11.60008,0.7855793103448275
3.53336,11.60008,0.7854689655172413
3.53272,11.60008,0.7853586206896552
3.53208,11.60008,0.785244827586207
3.53143,11.60008,0.7851344827586206
3.53015,11.60008,0.7850241379310344
3.5295,11.59927,0.7849206896551724
3.52886,11.59927,0.7848034482758621
3.52822,11.59927,0.7846896551724138
3.52757,11.59927,0.7845862068965517
3.52629,11.59927,0.7844655172413793
3.52564,11.59927,0.7843655172413793
3.525,11.59927,0.784248275862069
3.52436,11.59927,0.7841344827586207
3.52371,11.59927,0.7840206896551725
3.52307,11.59927,0.7839103448275861
3.52243,11.59927,0.7838
3.52178,11.59927,0.7836862068965518
3.52114,11.59927,0.7835862068965517
3.5205,11.60008,0.7834724137931035
3.51985,11.60008,0.7833586206896551
3.51921,11.60008,0.7832482758620689
3.51857,11.59927,0.7831413793103448
3.51792,11.59927,0.7830310344827586
3.51728,11.59927,0.7829137931034482
3.51664,11.59927,0.7827999999999999
3.51599,11.59927,0.7827
3.51535,11.59927,0.7825862068965517
3.51471,11.59927,0.7824724137931034
3.51406,11.60008,0.7823620689655173
3.51342,11.60008,0.7822482758620689
3.51278,11.60008,0.7821379310344827
3.51213,11.60008,0.7820206896551725
3.51149,11.60008,0.7819206896551724
3.51085,11.60008,0.7818
3.5102,11.60008,0.7816965517241379
3.50956,11.60008,0.7815827586206896
3.50892,11.60008,0.7814758620689655
3.50827,11.60008,0.7813655172413793
3.50763,11.60008,0.7812413793103449
3.50699,11.60008,0.7811344827586206
3.50699,11.60008,0.7810241379310345
3.5057,11.59927,0.7809206896551724
3.5057,11.59927,0.7808034482758621
3.50506,11.60008,0.7806896551724138
3.50441,11.60008,0.7805758620689656
3.50377,11.59927,0.7804655172413792
3.50313,11.60008,0.7803620689655173
3.50248,11.60008,0.780248275862069
3.50184,11.60008,0.7801344827586207
3.50184,11.59927,0.7800206896551725
3.5012,11.59927,0.7799103448275861
3.50055,11.60008,0.7798
3.49991,11.59927,0.7796965517241379
3.49927,11.59927,0.7795827586206897
3.49862,11.60008,0.7794724137931034
3.49862,11.60008,0.7793620689655172
3.49798,11.59927,0.7792517241379311
3.49734,11.60008,0.7791413793103448
3.49734,11.60008,0.7791413793103448
3.76964,-0.0,0.7791413793103448
3.81081,-0.0,0.7791413793103448
3.82497,-0.0,0.7791413793103448
3.83012,-0.0,0.7791413793103448
3.83333,-0.0,0.7791413793103448
3.83526,-0.0,0.7791413793103448
3.83719,-0.0,0.7791413793103448
3.83848,-0.0,0.7791413793103448
3.83977,-0.0,0.7791413793103448
3.84105,-0.0,0.7791413793103448
3.84234,-0.0,0.7791413793103448
3.84298,-0.0,0.7791413793103448
3.84427,-0.0,0.7791413793103448
3.84491,-0.0,0.7791413793103448
3.8462,-0.0,0.7791413793103448
3.84684,-0.0,0.7791413793103448
3.84749,-0.0,0.7791413793103448
3.84877,-0.0,0.7791413793103448
3.84942,-0.0,0.7791413793103448
3.85006,-0.0,0.7791413793103448
3.85071,-0.0,0.7791413793103448
3.85135,-0.0,0.7791413793103448
3.85199,-0.0,0.7791413793103448
3.85199,-0.0,0.7791413793103448
3.85264,-0.0,0.7791413793103448
3.85328,-0.0,0.7791413793103448
3.85392,-0.0,0.7791413793103448
