voltage,current,SOC
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
4.16468,-0.0,0.9986103448275863
3.96506,2.88838,0.9985827586206897
3.85955,2.89573,0.9985551724137931
3.77913,2.89818,0.9985275862068965
3.72316,2.899,0.9985
3.68005,2.899,0.9984724137931035
3.65432,2.899,0.9984448275862069
3.63373,2.899,0.9984172413793103
3.61829,2.899,0.9983896551724138
3.60864,2.899,0.9983620689655173
3.60027,2.89982,0.9983344827586207
3.59448,2.899,0.9983068965517241
3.58934,2.899,0.9982793103448275
3.58548,2.89982,0.9982517241379311
3.58226,2.899,0.9982206896551724
3.57969,2.899,0.9981965517241379
3.57711,2.899,0.9981655172413794
3.57518,2.899,0.9981379310344828
3.57325,2.89982,0.9981103448275862
3.57132,2.899,0.9980862068965517
3.57004,2.899,0.9980551724137932
3.56875,2.899,0.9980275862068966
3.56746,2.89982,0.998
3.56618,2.899,0.9979724137931034
3.56489,2.89982,0.997944827586207
3.56425,2.899,0.9979172413793104
3.56296,2.89982,0.9978896551724138
3.56232,2.89982,0.9978620689655172
3.56167,2.899,0.9978344827586207
3.56039,2.89982,0.9978068965517242
3.55974,2.89982,0.9977793103448276
3.5591,2.899,0.997751724137931
3.55846,2.89982,0.9977241379310344
3.55781,2.899,0.9976931034482759
3.55717,2.899,0.9976655172413793
3.55588,2.89982,0.9976413793103448
3.55524,2.899,0.9976137931034482
3.55524,2.899,0.9975827586206897
3.55459,2.899,0.9975586206896552
3.55395,2.89982,0.9975275862068965
3.55331,2.89982,0.9975
3.55266,2.89982,0.9974724137931035
3.55202,2.899,0.9974448275862069
3.55202,2.899,0.9974172413793103
3.55138,2.899,0.9973896551724138
3.55073,2.899,0.9973620689655173
3.55073,2.899,0.9973344827586207
3.55009,2.899,0.9973068965517241
3.54945,2.899,0.9972793103448276
3.54945,2.89982,0.9972517241379311
3.5488,2.899,0.9972241379310345
3.54816,2.899,0.9971965517241379
3.54816,2.89982,0.9971689655172413
3.54752,2.899,0.9971413793103449
3.54687,2.89982,0.9971103448275862
3.54687,2.899,0.9970862068965517
3.54623,2.89982,0.9970586206896551
3.54623,2.89982,0.9970275862068966
3.54559,2.899,0.997
3.54494,2.89982,0.9969724137931034
3.54494,2.899,0.996944827586207
3.5443,2.89982,0.9969172413793104
3.5443,2.899,0.9968896551724138
3.5443,2.89982,0.9968620689655172
3.54366,2.899,0.9968344827586207
3.54366,2.899,0.9968068965517242
3.54301,2.899,0.9967793103448276
3.54301,2.89982,0.996751724137931
3.54237,2.899,0.9967241379310345
3.54237,2.89982,0.996696551724138
3.54173,2.899,0.9966689655172414
3.54173,2.899,0.9966379310344827
3.54108,2.89982,0.9966137931034482
3.54108,2.89982,0.9965862068965518
3.54044,2.899,0.9965551724137931
3.54044,2.899,0.9965275862068965
3.54044,2.89982,0.9965
3.5398,2.899,0.9964724137931035
3.5398,2.89982,0.9964448275862069
3.53915,2.899,0.9964172413793103
3.53915,2.89982,0.9963896551724138
3.53915,2.89982,0.9963620689655173
3.53851,2.899,0.9963344827586207
3.53851,2.89982,0.9963068965517241
3.53851,2.89982,0.9962793103448276
3.53787,2.89982,0.9962517241379311
3.53787,2.89982,0.9962241379310345
3.53722,2.899,0.9961931034482758
3.53722,2.89982,0.9961689655172414
3.53722,2.899,0.9961379310344828
3.53658,2.89982,0.9961137931034483
3.53658,2.899,0.9960862068965517
3.53658,2.899,0.9960586206896552
3.53594,2.89982,0.9960275862068966
3.53594,2.899,0.996
3.53529,2.89982,0.9959724137931034
3.53529,2.899,0.995944827586207
3.53529,2.89982,0.9959172413793104
3.53529,2.899,0.9958896551724138
3.53465,2.89982,0.9958620689655172
3.53465,2.899,0.9958344827586207
3.53465,2.899,0.9958344827586207
3.68085,-0.0,0.9958344827586207
3.778,-0.0,0.9958344827586207
3.82561,-0.0,0.9958344827586207
3.86036,-0.0,0.9958344827586207
3.8803,-0.0,0.9958344827586207
3.90025,-0.0,0.9958344827586207
3.91376,-0.0,0.9958344827586207
3.92534,-0.0,0.9958344827586207
3.93628,-0.0,0.9958344827586207
3.94528,-0.0,0.9958344827586207
3.95365,-0.0,0.9958344827586207
3.96137,-0.0,0.9958344827586207
3.96845,-0.0,0.9958344827586207
3.97488,-0.0,0.9958344827586207
3.98067,-0.0,0.9958344827586207
3.98646,-0.0,0.9958344827586207
3.99225,-0.0,0.9958344827586207
3.99676,-0.0,0.9958344827586207
4.00126,-0.0,0.9958344827586207
4.00512,-0.0,0.9958344827586207
4.01027,-0.0,0.9958344827586207
4.01348,-0.0,0.9958344827586207
4.0167,-0.0,0.9958344827586207
4.02056,-0.0,0.9958344827586207
4.02378,-0.0,0.9958344827586207
4.02699,-0.0,0.9958344827586207
4.02957,-0.0,0.9958344827586207
4.03279,-0.0,0.9958344827586207
4.036,-0.0,0.9958344827586207
4.03793,-0.0,0.9958344827586207
4.04051,-0.0,0.9958344827586207
4.04308,-0.0,0.9958344827586207
4.04565,-0.0,0.9958344827586207
4.04758,-0.0,0.9958344827586207
4.04951,-0.0,0.9958344827586207
4.05144,-0.0,0.9958344827586207
4.05402,-0.0,0.9958344827586207
4.0553,-0.0,0.9958344827586207
4.05723,-0.0,0.9958344827586207
4.05916,-0.0,0.9958344827586207
4.06045,-0.0,0.9958344827586207
4.06238,-0.0,0.9958344827586207
4.06367,-0.0,0.9958344827586207
4.0656,-0.0,0.9958344827586207
4.06688,-0.0,0.9958344827586207
4.06817,-0.0,0.9958344827586207
4.06946,-0.0,0.9958344827586207
4.07139,-0.0,0.9958344827586207
4.07268,-0.0,0.9958344827586207
