voltage,current,SOC
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.23112,-0.0,0.048610344827586194
3.14284,2.89002,0.048582758620689614
3.09845,2.89655,0.048555172413793146
3.0695,2.899,0.04852758620689657
3.04955,2.899,0.04849999999999999
3.03218,2.899,0.04847241379310341
3.01867,2.89982,0.048441379310344757
3.00516,2.899,0.04841724137931025
2.99294,2.89982,0.04838620689655171
2.98457,2.899,0.0483620689655172
2.97492,2.89982,0.04833448275862062
2.96656,2.89982,0.04830344827586197
2.95884,2.89982,0.048279310344827464
2.9524,2.899,0.048248275862069034
2.94597,2.899,0.048220689655172455
2.93889,2.899,0.048193103448275876
2.93439,2.899,0.048165517241379296
2.9286,2.899,0.04813793103448272
2.92281,2.89982,0.04811034482758625
2.91895,2.89982,0.04808275862068967
2.9138,2.899,0.04805517241379309
2.9093,2.899,0.04802758620689651
2.90415,2.89982,0.04799999999999993
2.90094,2.89982,0.04797241379310346
2.89643,2.899,0.04794137931034481
2.89257,2.89982,0.04791379310344823
2.88871,2.89982,0.047889655172413725
2.88485,2.899,0.047858620689655074
2.88099,2.89982,0.047831034482758605
2.87777,2.89982,0.04780689655172421
2.87456,2.899,0.04777586206896545
2.87134,2.899,0.04775172413793105
2.86812,2.899,0.04772413793103447
2.86426,2.89982,0.04769310344827571
2.86169,2.899,0.04766551724137935
2.85847,2.89982,0.04763793103448277
2.85526,2.89982,0.04761034482758619
2.85268,2.89982,0.047582758620689614
2.84947,2.899,0.047555172413793034
2.84689,2.899,0.047527586206896566
2.84368,2.89982,0.04749999999999999
2.8411,2.899,0.04747241379310341
2.83789,2.899,0.04744482758620683
2.83596,2.899,0.04741724137931025
2.83274,2.89982,0.04738965517241367
2.83081,2.89982,0.04736206896551731
2.82759,2.89982,0.04733448275862073
2.82502,2.89982,0.047306896551724154
2.82244,2.899,0.047279310344827574
2.82051,2.899,0.047251724137930995
2.81794,2.89982,0.04722413793103453
2.81537,2.899,0.047193103448275875
2.81344,2.89982,0.047165517241379296
2.81086,2.899,0.04714137931034479
2.80829,2.899,0.04711034482758614
2.80636,2.899,0.04708275862068967
2.80379,2.89982,0.04705517241379309
2.80186,2.899,0.04702758620689651
2.79928,2.899,0.04699999999999993
2.79735,2.899,0.04697241379310335
2.79478,2.899,0.04694482758620677
2.79285,2.899,0.046917241379310415
2.79028,2.89982,0.046889655172413836
2.78899,2.89982,0.046862068965517256
2.78642,2.899,0.04683448275862068
2.78384,2.89982,0.0468068965517241
2.78256,2.89982,0.04677586206896556
2.78063,2.89982,0.04675172413793105
2.77805,2.899,0.0467206896551724
2.77612,2.89982,0.04666896551724131
2.77419,2.89982,0.04666896551724131
2.77226,2.899,0.04663793103448277
2.77033,2.89982,0.04661034482758619
2.7684,2.899,0.04658275862068961
2.76583,2.89982,0.04655517241379303
2.76454,2.899,0.046527586206896454
2.76261,2.89982,0.046499999999999875
2.76068,2.89982,0.04647241379310352
2.75811,2.899,0.04644482758620694
2.75618,2.89982,0.04641724137931036
2.75489,2.89982,0.04638965517241378
2.75232,2.899,0.0463620689655172
2.75103,2.899,0.04633448275862073
2.7491,2.89982,0.04630689655172415
2.74717,2.89982,0.04627931034482757
2.74524,2.89982,0.04624827586206892
2.74331,2.89982,0.04622068965517234
2.74138,2.899,0.046193103448275874
2.73945,2.899,0.04616896551724137
