voltage,current,SOC
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
4.1338,-0.0,0.9902620689655173
3.46903,11.59845,0.9901413793103448
3.33521,11.59927,0.9900275862068966
3.26444,11.59927,0.9899310344827587
3.23034,11.60008,0.9898137931034483
3.2149,11.60008,0.9897034482758621
3.20589,11.60008,0.9895896551724138
3.19946,11.60008,0.9894793103448276
3.19431,11.60008,0.9893620689655173
3.19109,11.60008,0.9892655172413793
3.18788,11.60008,0.9891517241379311
3.18466,11.60008,0.9890448275862069
3.18209,11.60008,0.9889206896551724
3.18016,11.60008,0.9888206896551724
3.17823,11.60008,0.9887
3.1763,11.60008,0.9885896551724138
3.17437,11.60008,0.9884827586206897
3.17244,11.60008,0.9883724137931035
3.17115,11.60008,0.988251724137931
3.16986,11.60008,0.988148275862069
3.16858,11.60008,0.9880379310344828
3.16729,11.60008,0.9879275862068966
3.166,11.59927,0.9878137931034483
3.16472,11.60008,0.9877034482758621
3.16343,11.60008,0.987596551724138
3.16214,11.60008,0.9874896551724138
3.1615,11.59927,0.9873620689655173
3.16021,11.60008,0.9872655172413793
3.15957,11.60008,0.9871551724137931
3.15828,11.60008,0.9870448275862069
3.15764,11.59927,0.9869344827586207
3.157,11.59927,0.9868206896551724
3.15635,11.60008,0.9867
3.15506,11.59927,0.9865931034482759
3.15506,11.60008,0.9864862068965518
3.15378,11.59927,0.9863758620689655
3.15313,11.59927,0.9862551724137931
3.15249,11.59927,0.9861413793103448
3.15185,11.59927,0.9860310344827586
3.1512,11.59927,0.9859206896551724
3.15056,11.59927,0.9858206896551724
3.14992,11.59927,0.9857103448275862
3.14927,11.60008,0.9855896551724138
3.14863,11.59927,0.9854758620689655
3.14799,11.59927,0.9853620689655173
3.14734,11.59927,0.9852586206896552
3.1467,11.59927,0.9851551724137931
3.14606,11.59927,0.9850344827586207
3.14541,11.59927,0.9849206896551724
3.14477,11.59927,0.9848103448275862
3.14477,11.59927,0.9847
3.14413,11.59927,0.9845931034482759
3.14348,11.59927,0.9844827586206897
3.14284,11.59927,0.9843758620689655
3.1422,11.59927,0.9842620689655173
3.14155,11.59927,0.9841517241379311
3.14155,11.59927,0.9840413793103449
3.14091,11.59927,0.9839241379310345
3.14027,11.59927,0.9838137931034483
3.13962,11.59927,0.9837034482758621
3.13962,11.59927,0.9835931034482759
3.13898,11.59927,0.9834862068965518
3.13834,11.59927,0.9833758620689655
3.13769,11.59927,0.9832655172413793
3.13769,11.59927,0.9831517241379311
3.13705,11.59927,0.9830310344827586
3.13641,11.59927,0.9829206896551724
3.13641,11.59927,0.9828241379310345
3.13576,11.59927,0.9827068965517242
3.13512,11.59927,0.982596551724138
3.13512,11.59927,0.9824827586206897
3.13448,11.59927,0.9823758620689655
3.13383,11.59927,0.9822551724137931
3.13383,11.60008,0.982148275862069
3.13319,11.59927,0.9820379310344828
3.13255,11.60008,0.9819275862068966
3.1319,11.60008,0.9818206896551724
3.1319,11.59927,0.9817103448275862
3.13126,11.60008,0.9816
3.13062,11.59927,0.9814793103448276
3.13062,11.60008,0.9813655172413793
3.12997,11.60008,0.9812620689655173
3.12933,11.60008,0.9811413793103448
3.12933,11.60008,0.9810310344827586
3.12869,11.59927,0.9809275862068966
3.12869,11.60008,0.9808206896551724
3.12804,11.60008,0.9807103448275862
3.12804,11.59927,0.9805896551724138
3.1274,11.59927,0.9804827586206897
3.12676,11.59927,0.9803758620689655
3.12676,11.60008,0.9802655172413793
3.12611,11.60008,0.9801551724137931
3.12547,11.60008,0.9800448275862069
3.12483,11.59927,0.9799241379310345
3.12483,11.59927,0.9798137931034483
3.12418,11.59927,0.9797034482758621
3.12418,11.59927,0.9795931034482759
3.12354,11.59927,0.9794862068965517
3.1229,11.60008,0.9793758620689655
3.1229,11.59927,0.9792551724137931
