voltage,current,SOC
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.62552,-0.0,0.4957931034482759
3.04827,5.83393,0.49573103448275857
2.91638,5.8078,0.4956758620689655
2.84947,5.80208,0.4955689655172414
2.80507,5.80045,0.4955689655172414
2.77741,5.79963,0.49551034482758616
2.75682,5.79963,0.49539999999999995
2.74395,5.79963,0.49539999999999995
2.73366,5.79963,0.4953448275862069
2.7253,5.79963,0.49528965517241375
2.71886,5.79963,0.49517931034482754
2.71243,5.79963,0.49517931034482754
2.70728,5.79963,0.49506896551724133
2.70214,5.79963,0.4950137931034482
2.69828,5.79882,0.49495517241379305
2.69442,5.79963,0.4949
2.69184,5.79963,0.49484827586206903
2.68798,5.79963,0.49484827586206903
2.68541,5.79963,0.49473448275862064
2.68219,5.79882,0.4946793103448276
2.68026,5.79963,0.49462413793103444
2.67769,5.79882,0.49462413793103444
2.67576,5.79963,0.49451034482758627
2.67318,5.79882,0.4944586206896552
2.67125,5.79882,0.49440344827586213
2.66932,5.79882,0.49440344827586213
2.66739,5.79882,0.4942931034482758
2.66611,5.79882,0.4942931034482758
2.66418,5.79963,0.4942344827586207
2.66225,5.79963,0.4941206896551724
2.66032,5.79963,0.4941206896551724
2.65903,5.79963,0.4940137931034483
2.65774,5.79882,0.4940137931034483
2.65646,5.79963,0.49390344827586197
2.65453,5.79882,0.4938482758620689
2.65388,5.79882,0.4938482758620689
2.65195,5.79963,0.49373448275862064
2.65067,5.79963,0.4936793103448276
2.64938,5.79963,0.4936793103448276
2.64809,5.79882,0.49362413793103443
2.64681,5.79882,0.49351379310344823
2.64552,5.79882,0.49345862068965507
2.64488,5.79882,0.49345862068965507
2.64359,5.79882,0.493348275862069
2.6423,5.79963,0.493348275862069
2.64102,5.79963,0.49328620689655167
2.63973,5.79963,0.49317931034482754
2.63909,5.79963,0.49317931034482754
2.6378,5.79963,0.49306896551724133
2.63651,5.79963,0.4930137931034483
2.63587,5.79963,0.49295517241379316
2.63458,5.79882,0.49295517241379316
2.6333,5.79882,0.4929
2.63265,5.79963,0.4927896551724138
2.63137,5.79882,0.49273448275862064
2.63072,5.79882,0.49273448275862064
2.62944,5.79963,0.4926758620689655
2.62879,5.79882,0.4925689655172414
2.62815,5.79963,0.4925689655172414
2.62686,5.79882,0.4924586206896552
2.62558,5.79882,0.4924586206896552
2.62493,5.79882,0.49239999999999995
2.62429,5.79963,0.49228965517241385
2.623,5.79963,0.4922344827586207
2.62236,5.79882,0.49217931034482754
2.62107,5.79882,0.4921241379310345
2.62043,5.79963,0.4921241379310345
2.61978,5.79882,0.49206551724137937
2.6185,5.79963,0.49195517241379305
2.61785,5.79963,0.4919034482758621
2.61657,5.79963,0.49184482758620696
2.61592,5.79963,0.4917896551724138
2.61528,5.79963,0.49173448275862064
